Date,Fiscal_Year,Province_No,Province,District,Police_Station,Crime_Category,Victim_Demographic,Cases_Reported,Status,Year
6/1/2024,2023/24,3,Bagmati,Dhading,WCSC Nilkantha,Domestic Violence,Woman,16,Decided,2024
6/1/2024,2023/24,3,Bagmati,Sindhuli,Kamalamai PS,Domestic Violence,Woman,22,Under Investigation,2024
6/1/2024,2023/24,3,Bagmati,Ramechhap,Manthali PS,Domestic Violence,Girl-Child,16,Decided,2024
6/1/2024,2023/24,3,Bagmati,Dolakha,Bhimeshwor PS,Domestic Violence,Woman,21,Filed,2024
6/1/2024,2023/24,4,Gandaki,Kaski,Pokhara PS,Domestic Violence,Woman,11,Decided,2024
6/1/2024,2023/24,4,Gandaki,Syangja,Waling PS,Domestic Violence,Woman,10,Under Investigation,2024
6/1/2024,2023/24,4,Gandaki,Tanahu,Byas PS,Domestic Violence,Woman,3,Decided,2024
6/1/2024,2023/24,4,Gandaki,Lamjung,WCSC Besisahar,Domestic Violence,Woman,8,Decided,2024
6/1/2024,2023/24,4,Gandaki,Gorkha,Gorkha Sadar PS,Domestic Violence,Girl-Child,4,Under Investigation,2024
6/1/2024,2023/24,4,Gandaki,Manang,WCSC Chame,Domestic Violence,Woman,3,Decided,2024
6/1/2024,2023/24,4,Gandaki,Mustang,WCSC Jomsom,Domestic Violence,Woman,2,Filed,2024
6/1/2024,2023/24,4,Gandaki,Myagdi,Myagdi PS,Domestic Violence,Woman,6,Decided,2024
6/1/2024,2023/24,4,Gandaki,Baglung,WCSC Baglung,Domestic Violence,Woman,6,Decided,2024
6/1/2024,2023/24,4,Gandaki,Parbat,Parbat PS,Domestic Violence,Woman,5,Filed,2024
6/1/2024,2023/24,4,Gandaki,Nawalpur,WCSC Kawasoti,Domestic Violence,Woman,4,Decided,2024
6/1/2024,2023/24,5,Lumbini,Rupandehi,Sainamaina PS,Domestic Violence,Woman,32,Decided,2024
6/1/2024,2023/24,5,Lumbini,Kapilvastu,WCSC Taulihawa,Domestic Violence,Woman,23,Filed,2024
6/1/2024,2023/24,5,Lumbini,Arghakhanchi,WCSC Sandhikharka,Domestic Violence,Woman,22,Decided,2024
6/1/2024,2023/24,5,Lumbini,Palpa,WCSC Tansen,Domestic Violence,Woman,10,Decided,2024
6/1/2024,2023/24,5,Lumbini,Nawalparasi (E),Nawalparasi PS,Domestic Violence,Woman,11,Decided,2024
6/1/2024,2023/24,5,Lumbini,Gulmi,WCSC Tamghas,Domestic Violence,Woman,24,Filed,2024
6/1/2024,2023/24,5,Lumbini,Dang,Dang PS,Domestic Violence,Woman,18,Filed,2024
6/1/2024,2023/24,5,Lumbini,Banke,Kohalpur PS,Domestic Violence,Woman,29,Decided,2024
6/1/2024,2023/24,5,Lumbini,Bardiya,Bardiya PS,Domestic Violence,Woman,26,Decided,2024
6/1/2024,2023/24,5,Lumbini,Rolpa,Rolpa Sadar PS,Domestic Violence,Woman,22,Decided,2024
6/1/2024,2023/24,5,Lumbini,Eastern Rukum,WCSC Rukum,Domestic Violence,Woman,15,Decided,2024
6/1/2024,2023/24,5,Lumbini,Pyuthan,Khalanga PS,Domestic Violence,Woman,17,Decided,2024
6/1/2024,2023/24,6,Karnali,Surkhet,WCSC Surkhet,Domestic Violence,Woman,8,Decided,2024
6/1/2024,2023/24,6,Karnali,Dailekh,WCSC Dailekh,Domestic Violence,Woman,6,Decided,2024
6/1/2024,2023/24,6,Karnali,Dolpa,Dolpa PS,Domestic Violence,Woman,7,Filed,2024
6/1/2024,2023/24,6,Karnali,Humla,WCSC Simikot,Domestic Violence,Woman,13,Filed,2024
6/1/2024,2023/24,6,Karnali,Jumla,Jumla PS,Domestic Violence,Woman,5,Filed,2024
6/1/2024,2023/24,6,Karnali,Kalikot,WCSC Manma,Domestic Violence,Woman,6,Decided,2024
6/1/2024,2023/24,6,Karnali,Mugu,Mugu PS,Domestic Violence,Woman,5,Decided,2024
6/1/2024,2023/24,6,Karnali,Salyan,WCSC Salyan,Domestic Violence,Woman,4,Decided,2024
6/1/2024,2023/24,6,Karnali,Western Rukum,Musikot PS,Domestic Violence,Girl-Child,11,Under Investigation,2024
6/1/2024,2023/24,6,Karnali,Jajarkot,Jajarkot PS,Domestic Violence,Woman,5,Decided,2024
6/1/2024,2023/24,7,Sudurpashchim,Kailali,Lamki PS,Domestic Violence,Girl-Child,12,Decided,2024
6/1/2024,2023/24,7,Sudurpashchim,Kanchanpur,Krishnapur PS,Domestic Violence,Woman,13,Decided,2024
6/1/2024,2023/24,7,Sudurpashchim,Dadeldhura,WCSC Dadeldhura,Domestic Violence,Woman,11,Decided,2024
6/1/2024,2023/24,7,Sudurpashchim,Bajhang,WCSC Chainpur Bajhang,Domestic Violence,Woman,7,Decided,2024
6/1/2024,2023/24,7,Sudurpashchim,Bajura,WCSC Martadi,Domestic Violence,Woman,11,Decided,2024
6/1/2024,2023/24,7,Sudurpashchim,Baitadi,Dasharathchand PS,Domestic Violence,Woman,11,Filed,2024
6/1/2024,2023/24,7,Sudurpashchim,Darchula,Mahakali PS,Domestic Violence,Woman,14,Decided,2024
6/1/2024,2023/24,7,Sudurpashchim,Achham,Mangalsen PS,Domestic Violence,Woman,14,Decided,2024
6/1/2024,2023/24,1,Koshi,Morang,Rangeli Police Post,Human Trafficking,Girl-Child,1,Under Investigation,2024
6/1/2024,2023/24,1,Koshi,Sunsari,Dharan PS,Human Trafficking,Boy-Child,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Dhankuta,Dhankuta Sadar PS,Human Trafficking,Woman,0,Under Investigation,2024
6/1/2024,2023/24,1,Koshi,Terhathum,WCSC Myanglung,Human Trafficking,Girl-Child,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Bhojpur,WCSC Bhojpur,Human Trafficking,Girl-Child,1,Decided,2024
6/1/2024,2023/24,1,Koshi,Okhaldhunga,Siddhicharan PS,Human Trafficking,Girl-Child,0,Under Investigation,2024
6/1/2024,2023/24,1,Koshi,Udayapur,WCSC Gaighat,Human Trafficking,Boy-Child,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Panchthar,WCSC Phidim,Human Trafficking,Girl-Child,0,Decided,2024
6/1/2024,2023/24,2,Madhesh,Siraha,WCSC Siraha,Human Trafficking,Woman,1,Decided,2024
6/1/2024,2023/24,2,Madhesh,Saptari,Saptari PS,Human Trafficking,Girl-Child,0,Filed,2024
6/1/2024,2023/24,2,Madhesh,Dhanusha,WCSC Janakpur,Human Trafficking,Girl-Child,0,Decided,2024
6/1/2024,2023/24,2,Madhesh,Mahottari,Jaleshwar PS,Human Trafficking,Woman,1,Decided,2024
6/1/2024,2023/24,2,Madhesh,Sarlahi,WCSC Malangwa,Human Trafficking,Boy-Child,0,Decided,2024
6/1/2024,2023/24,3,Bagmati,Kathmandu,Metropolitan Police Range,Human Trafficking,Woman,1,Decided,2024
6/1/2024,2023/24,3,Bagmati,Lalitpur,Godawari PS,Human Trafficking,Girl-Child,0,Decided,2024
6/1/2024,2023/24,3,Bagmati,Bhaktapur,Suryabinayak PS,Human Trafficking,Boy-Child,2,Decided,2024
6/1/2024,2023/24,3,Bagmati,Sindhulpalchok,WCSC Chautara,Human Trafficking,Boy-Child,0,Decided,2024
6/1/2024,2023/24,3,Bagmati,Rasuwa,Dhunche PS,Human Trafficking,Girl-Child,0,Decided,2024
6/1/2024,2023/24,3,Bagmati,Nuwakot,WCSC Bidur,Human Trafficking,Boy-Child,0,Decided,2024
6/1/2024,2023/24,3,Bagmati,Chitwan,WCSC Bharatpur,Human Trafficking,Boy-Child,0,Decided,2024
6/1/2024,2023/24,3,Bagmati,Makwanpur,Thaha PS,Human Trafficking,Girl-Child,0,Under Investigation,2024
6/1/2024,2023/24,3,Bagmati,Dhading,WCSC Nilkantha,Human Trafficking,Girl-Child,0,Decided,2024
6/1/2024,2023/24,4,Gandaki,Kaski,Lekhnath PS,Human Trafficking,Girl-Child,0,Under Investigation,2024
6/1/2024,2023/24,4,Gandaki,Baglung,Baglung Sadar PS,Human Trafficking,Girl-Child,0,Decided,2024
6/1/2024,2023/24,4,Gandaki,Parbat,WCSC Kushma,Human Trafficking,Boy-Child,0,Decided,2024
6/1/2024,2023/24,5,Lumbini,Rupandehi,Sainamaina PS,Human Trafficking,Girl-Child,0,Decided,2024
6/1/2024,2023/24,5,Lumbini,Kapilvastu,WCSC Taulihawa,Human Trafficking,Girl-Child,2,Decided,2024
6/1/2024,2023/24,5,Lumbini,Arghakhanchi,WCSC Sandhikharka,Human Trafficking,Woman,0,Filed,2024
6/1/2024,2023/24,5,Lumbini,Nawalparasi (E),Nawalparasi PS,Human Trafficking,Woman,0,Decided,2024
6/1/2024,2023/24,5,Lumbini,Gulmi,WCSC Tamghas,Human Trafficking,Woman,0,Decided,2024
6/1/2024,2023/24,5,Lumbini,Banke,Kohalpur PS,Human Trafficking,Woman,4,Decided,2024
6/1/2024,2023/24,5,Lumbini,Rolpa,Rolpa Sadar PS,Human Trafficking,Woman,0,Decided,2024
6/1/2024,2023/24,5,Lumbini,Pyuthan,Khalanga PS,Human Trafficking,Girl-Child,0,Under Investigation,2024
6/1/2024,2023/24,6,Karnali,Surkhet,WCSC Surkhet,Human Trafficking,Woman,0,Filed,2024
6/1/2024,2023/24,6,Karnali,Dailekh,Narayan PS,Human Trafficking,Woman,0,Decided,2024
6/1/2024,2023/24,6,Karnali,Humla,WCSC Simikot,Human Trafficking,Girl-Child,0,Filed,2024
6/1/2024,2023/24,6,Karnali,Jumla,WCSC Khalanga Jumla,Human Trafficking,Woman,0,Under Investigation,2024
6/1/2024,2023/24,6,Karnali,Western Rukum,Musikot PS,Human Trafficking,Woman,0,Decided,2024
6/1/2024,2023/24,6,Karnali,Jajarkot,Jajarkot PS,Human Trafficking,Woman,0,Filed,2024
6/1/2024,2023/24,7,Sudurpashchim,Kailali,WCSC Dhangadhi,Human Trafficking,Woman,0,Under Investigation,2024
6/1/2024,2023/24,7,Sudurpashchim,Kanchanpur,Krishnapur PS,Human Trafficking,Boy-Child,0,Under Investigation,2024
6/1/2024,2023/24,7,Sudurpashchim,Dadeldhura,WCSC Dadeldhura,Human Trafficking,Woman,0,Decided,2024
6/1/2024,2023/24,7,Sudurpashchim,Bajura,Bajura PS,Human Trafficking,Girl-Child,0,Decided,2024
6/1/2024,2023/24,7,Sudurpashchim,Darchula,Mahakali PS,Human Trafficking,Woman,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Jhapa,WCSC Birtamod,Child Marriage,Boy-Child,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Dhankuta,Dhankuta Sadar PS,Child Marriage,Girl-Child,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Sankhuwasabha,WCSC Khandbari,Child Marriage,Girl-Child,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Okhaldhunga,WCSC Okhaldhunga,Child Marriage,Boy-Child,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Udayapur,Triyuga PS,Child Marriage,Girl-Child,0,Decided,2024
6/1/2024,2023/24,2,Madhesh,Dhanusha,Mithila PS,Child Marriage,Girl-Child,0,Under Investigation,2024
6/1/2024,2023/24,2,Madhesh,Sarlahi,Haripurwa PS,Child Marriage,Girl-Child,1,Decided,2024
6/1/2024,2023/24,3,Bagmati,Kathmandu,Metropolitan Police Range,Child Marriage,Girl-Child,0,Filed,2024
6/1/2024,2023/24,3,Bagmati,Bhaktapur,Suryabinayak PS,Child Marriage,Girl-Child,1,Decided,2024
6/1/2024,2023/24,3,Bagmati,Sindhulpalchok,Bahrabise PS,Child Marriage,Boy-Child,0,Filed,2024
6/1/2024,2023/24,3,Bagmati,Makwanpur,Hetauda PS,Child Marriage,Girl-Child,0,Under Investigation,2024
6/1/2024,2023/24,3,Bagmati,Sindhuli,WCSC Sindhuli,Child Marriage,Boy-Child,0,Under Investigation,2024
6/1/2024,2023/24,3,Bagmati,Ramechhap,Manthali PS,Child Marriage,Girl-Child,0,Under Investigation,2024
6/1/2024,2023/24,4,Gandaki,Kaski,Pokhara PS,Child Marriage,Boy-Child,0,Decided,2024
6/1/2024,2023/24,4,Gandaki,Tanahu,WCSC Damauli,Child Marriage,Girl-Child,0,Under Investigation,2024
6/1/2024,2023/24,4,Gandaki,Lamjung,WCSC Besisahar,Child Marriage,Boy-Child,1,Under Investigation,2024
6/1/2024,2023/24,4,Gandaki,Myagdi,Myagdi PS,Child Marriage,Girl-Child,0,Filed,2024
6/1/2024,2023/24,4,Gandaki,Baglung,WCSC Baglung,Child Marriage,Girl-Child,0,Decided,2024
6/1/2024,2023/24,4,Gandaki,Parbat,WCSC Kushma,Child Marriage,Boy-Child,0,Under Investigation,2024
6/1/2024,2023/24,5,Lumbini,Arghakhanchi,WCSC Sandhikharka,Child Marriage,Girl-Child,0,Decided,2024
6/1/2024,2023/24,5,Lumbini,Palpa,WCSC Tansen,Child Marriage,Girl-Child,0,Under Investigation,2024
6/1/2024,2023/24,5,Lumbini,Nawalparasi (E),WCSC Parasi,Child Marriage,Girl-Child,0,Decided,2024
6/1/2024,2023/24,5,Lumbini,Gulmi,Gulmi Sadar PS,Child Marriage,Girl-Child,0,Decided,2024
6/1/2024,2023/24,5,Lumbini,Dang,WCSC Ghorahi,Child Marriage,Girl-Child,0,Decided,2024
6/1/2024,2023/24,5,Lumbini,Banke,WCSC Nepalgunj,Child Marriage,Girl-Child,0,Filed,2024
6/1/2024,2023/24,5,Lumbini,Rolpa,Rolpa Sadar PS,Child Marriage,Girl-Child,0,Filed,2024
6/1/2024,2023/24,5,Lumbini,Eastern Rukum,Putha Uttarganga PS,Child Marriage,Girl-Child,0,Filed,2024
6/1/2024,2023/24,5,Lumbini,Pyuthan,WCSC Pyuthan,Child Marriage,Girl-Child,0,Filed,2024
6/1/2024,2023/24,6,Karnali,Surkhet,Bheriganga PS,Child Marriage,Boy-Child,0,Decided,2024
6/1/2024,2023/24,6,Karnali,Dailekh,WCSC Dailekh,Child Marriage,Boy-Child,1,Under Investigation,2024
6/1/2024,2023/24,6,Karnali,Dolpa,WCSC Dunai,Child Marriage,Girl-Child,1,Under Investigation,2024
6/1/2024,2023/24,6,Karnali,Jumla,Jumla PS,Child Marriage,Girl-Child,0,Under Investigation,2024
6/1/2024,2023/24,6,Karnali,Kalikot,WCSC Manma,Child Marriage,Girl-Child,0,Decided,2024
6/1/2024,2023/24,6,Karnali,Mugu,WCSC Gamgadhi,Child Marriage,Girl-Child,0,Decided,2024
6/1/2024,2023/24,6,Karnali,Salyan,Bangad Kupinde PS,Child Marriage,Girl-Child,1,Decided,2024
6/1/2024,2023/24,6,Karnali,Western Rukum,Musikot PS,Child Marriage,Girl-Child,1,Decided,2024
6/1/2024,2023/24,7,Sudurpashchim,Kanchanpur,Krishnapur PS,Child Marriage,Girl-Child,1,Filed,2024
6/1/2024,2023/24,7,Sudurpashchim,Dadeldhura,Amargadhi PS,Child Marriage,Girl-Child,0,Decided,2024
6/1/2024,2023/24,7,Sudurpashchim,Bajhang,WCSC Chainpur Bajhang,Child Marriage,Girl-Child,0,Filed,2024
6/1/2024,2023/24,7,Sudurpashchim,Bajura,WCSC Martadi,Child Marriage,Girl-Child,0,Filed,2024
6/1/2024,2023/24,7,Sudurpashchim,Achham,WCSC Sanphebagar,Child Marriage,Girl-Child,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Morang,WCSC Biratnagar,Cybercrime,Woman,1,Under Investigation,2024
6/1/2024,2023/24,1,Koshi,Sunsari,WCSC Inaruwa,Cybercrime,Girl-Child,3,Under Investigation,2024
6/1/2024,2023/24,1,Koshi,Jhapa,WCSC Birtamod,Cybercrime,Woman,3,Decided,2024
6/1/2024,2023/24,1,Koshi,Dhankuta,WCSC Dhankuta,Cybercrime,Boy-Child,4,Decided,2024
6/1/2024,2023/24,1,Koshi,Taplejung,Phungling PS,Cybercrime,Boy-Child,4,Under Investigation,2024
6/1/2024,2023/24,1,Koshi,Sankhuwasabha,Chainpur PS,Cybercrime,Boy-Child,3,Decided,2024
6/1/2024,2023/24,1,Koshi,Terhathum,Terhathum PS,Cybercrime,Boy-Child,3,Under Investigation,2024
6/1/2024,2023/24,1,Koshi,Ilam,Mai Valley PS,Cybercrime,Boy-Child,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Bhojpur,Bhojpur Sadar PS,Cybercrime,Boy-Child,2,Decided,2024
6/1/2024,2023/24,1,Koshi,Okhaldhunga,Siddhicharan PS,Cybercrime,Boy-Child,1,Decided,2024
6/1/2024,2023/24,1,Koshi,Udayapur,WCSC Gaighat,Cybercrime,Woman,2,Decided,2024
6/1/2024,2023/24,1,Koshi,Panchthar,Panchthar PS,Cybercrime,Boy-Child,1,Under Investigation,2024
6/1/2024,2023/24,2,Madhesh,Siraha,Golbazar PS,Cybercrime,Woman,0,Under Investigation,2024
6/1/2024,2023/24,2,Madhesh,Saptari,Kanchanrup PS,Cybercrime,Woman,1,Decided,2024
6/1/2024,2023/24,2,Madhesh,Dhanusha,Mithila PS,Cybercrime,Boy-Child,2,Decided,2024
6/1/2024,2023/24,2,Madhesh,Mahottari,Jaleshwar PS,Cybercrime,Boy-Child,6,Decided,2024
6/1/2024,2023/24,2,Madhesh,Sarlahi,Haripurwa PS,Cybercrime,Woman,5,Decided,2024
6/1/2024,2023/24,2,Madhesh,Bara,Bara Sadar PS,Cybercrime,Boy-Child,7,Decided,2024
6/1/2024,2023/24,2,Madhesh,Parsa,Parsa Sadar PS,Cybercrime,Girl-Child,4,Decided,2024
6/1/2024,2023/24,2,Madhesh,Rautahat,WCSC Gaur,Cybercrime,Boy-Child,2,Filed,2024
6/1/2024,2023/24,3,Bagmati,Kathmandu,Metropolitan Police Range,Cybercrime,Woman,92,Decided,2024
6/1/2024,2023/24,3,Bagmati,Lalitpur,WCSC Patan,Cybercrime,Boy-Child,30,Filed,2024
6/1/2024,2023/24,3,Bagmati,Bhaktapur,Suryabinayak PS,Cybercrime,Woman,41,Decided,2024
6/1/2024,2023/24,3,Bagmati,Sindhulpalchok,Bahrabise PS,Cybercrime,Boy-Child,19,Decided,2024
6/1/2024,2023/24,3,Bagmati,Kavre,Banepa PS,Cybercrime,Boy-Child,18,Decided,2024
6/1/2024,2023/24,3,Bagmati,Rasuwa,WCSC Rasuwa,Cybercrime,Boy-Child,22,Decided,2024
6/1/2024,2023/24,3,Bagmati,Nuwakot,WCSC Bidur,Cybercrime,Boy-Child,24,Decided,2024
6/1/2024,2023/24,3,Bagmati,Chitwan,Bharatpur PS,Cybercrime,Boy-Child,30,Under Investigation,2024
6/1/2024,2023/24,3,Bagmati,Makwanpur,WCSC Hetauda,Cybercrime,Woman,12,Decided,2024
6/1/2024,2023/24,3,Bagmati,Dhading,Dhading PS,Cybercrime,Boy-Child,16,Under Investigation,2024
6/1/2024,2023/24,3,Bagmati,Sindhuli,Kamalamai PS,Cybercrime,Boy-Child,23,Decided,2024
6/1/2024,2023/24,3,Bagmati,Ramechhap,WCSC Ramechhap,Cybercrime,Boy-Child,23,Decided,2024
6/1/2024,2023/24,3,Bagmati,Dolakha,Bhimeshwor PS,Cybercrime,Boy-Child,32,Decided,2024
6/1/2024,2023/24,4,Gandaki,Kaski,Lekhnath PS,Cybercrime,Woman,2,Decided,2024
6/1/2024,2023/24,4,Gandaki,Syangja,WCSC Syangja,Cybercrime,Boy-Child,1,Decided,2024
6/1/2024,2023/24,4,Gandaki,Lamjung,Lamjung PS,Cybercrime,Boy-Child,0,Decided,2024
6/1/2024,2023/24,4,Gandaki,Mustang,Mustang PS,Cybercrime,Woman,3,Filed,2024
6/1/2024,2023/24,4,Gandaki,Myagdi,WCSC Baglung,Cybercrime,Woman,2,Decided,2024
6/1/2024,2023/24,4,Gandaki,Baglung,Baglung Sadar PS,Cybercrime,Boy-Child,1,Filed,2024
6/1/2024,2023/24,4,Gandaki,Nawalpur,WCSC Kawasoti,Cybercrime,Boy-Child,0,Decided,2024
6/1/2024,2023/24,5,Lumbini,Rupandehi,Butwal PS,Cybercrime,Woman,1,Decided,2024
6/1/2024,2023/24,5,Lumbini,Kapilvastu,WCSC Taulihawa,Cybercrime,Boy-Child,2,Decided,2024
6/1/2024,2023/24,5,Lumbini,Arghakhanchi,Arghakhanchi PS,Cybercrime,Woman,1,Decided,2024
6/1/2024,2023/24,5,Lumbini,Palpa,WCSC Tansen,Cybercrime,Woman,0,Decided,2024
6/1/2024,2023/24,5,Lumbini,Nawalparasi (E),Nawalparasi PS,Cybercrime,Woman,3,Under Investigation,2024
6/1/2024,2023/24,5,Lumbini,Gulmi,Gulmi Sadar PS,Cybercrime,Woman,2,Decided,2024
6/1/2024,2023/24,5,Lumbini,Dang,Tulsipur PS,Cybercrime,Woman,1,Decided,2024
6/1/2024,2023/24,5,Lumbini,Banke,Kohalpur PS,Cybercrime,Girl-Child,3,Filed,2024
6/1/2024,2023/24,5,Lumbini,Bardiya,Rajapur PS,Cybercrime,Boy-Child,0,Under Investigation,2024
6/1/2024,2023/24,5,Lumbini,Rolpa,Rolpa Sadar PS,Cybercrime,Boy-Child,2,Decided,2024
6/1/2024,2023/24,5,Lumbini,Eastern Rukum,Putha Uttarganga PS,Cybercrime,Boy-Child,1,Decided,2024
6/1/2024,2023/24,6,Karnali,Jumla,WCSC Khalanga Jumla,Cybercrime,Boy-Child,0,Under Investigation,2024
6/1/2024,2023/24,6,Karnali,Kalikot,Kalikot PS,Cybercrime,Boy-Child,0,Under Investigation,2024
6/1/2024,2023/24,6,Karnali,Mugu,WCSC Gamgadhi,Cybercrime,Woman,1,Under Investigation,2024
6/1/2024,2023/24,6,Karnali,Salyan,Bangad Kupinde PS,Cybercrime,Woman,0,Decided,2024
6/1/2024,2023/24,7,Sudurpashchim,Kailali,Seti PS,Cybercrime,Boy-Child,1,Decided,2024
6/1/2024,2023/24,7,Sudurpashchim,Kanchanpur,Bhimdatta PS,Cybercrime,Boy-Child,1,Filed,2024
6/1/2024,2023/24,7,Sudurpashchim,Bajhang,WCSC Chainpur Bajhang,Cybercrime,Woman,1,Decided,2024
6/1/2024,2023/24,7,Sudurpashchim,Bajura,Bajura PS,Cybercrime,Boy-Child,0,Under Investigation,2024
6/1/2024,2023/24,7,Sudurpashchim,Achham,Mangalsen PS,Cybercrime,Woman,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Morang,Urlabari PS,Sexual Harassment,Woman,3,Decided,2024
6/1/2024,2023/24,1,Koshi,Sunsari,Dharan PS,Sexual Harassment,Woman,1,Decided,2024
6/1/2024,2023/24,1,Koshi,Jhapa,WCSC Birtamod,Sexual Harassment,Woman,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Dhankuta,Dhankuta Sadar PS,Sexual Harassment,Woman,0,Filed,2024
6/1/2024,2023/24,1,Koshi,Sankhuwasabha,Chainpur PS,Sexual Harassment,Woman,1,Decided,2024
6/1/2024,2023/24,1,Koshi,Ilam,Mai Valley PS,Sexual Harassment,Woman,1,Decided,2024
6/1/2024,2023/24,1,Koshi,Bhojpur,WCSC Bhojpur,Sexual Harassment,Girl-Child,1,Under Investigation,2024
6/1/2024,2023/24,1,Koshi,Solukhumbu,Solukhumbu PS,Sexual Harassment,Woman,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Okhaldhunga,Siddhicharan PS,Sexual Harassment,Woman,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Khotang,WCSC Diktel,Sexual Harassment,Woman,0,Decided,2024
6/1/2024,2023/24,1,Koshi,Udayapur,WCSC Gaighat,Sexual Harassment,Woman,0,Under Investigation,2024
6/1/2024,2023/24,1,Koshi,Panchthar,WCSC Phidim,Sexual Harassment,Woman,1,Decided,2024
6/1/2024,2023/24,2,Madhesh,Siraha,Golbazar PS,Sexual Harassment,Woman,2,Decided,2024
6/1/2024,2023/24,2,Madhesh,Dhanusha,Mithila PS,Sexual Harassment,Woman,0,Decided,2024
6/1/2024,2023/24,2,Madhesh,Sarlahi,Sarlahi PS,Sexual Harassment,Woman,1,Filed,2024
6/1/2024,2023/24,2,Madhesh,Parsa,WCSC Birgunj,Sexual Harassment,Woman,1,Decided,2024
6/1/2024,2023/24,3,Bagmati,Kathmandu,Metropolitan Police Range,Sexual Harassment,Woman,1,Under Investigation,2024
6/1/2024,2023/24,3,Bagmati,Lalitpur,Godawari PS,Sexual Harassment,Woman,0,Decided,2024
6/1/2024,2023/24,3,Bagmati,Bhaktapur,WCSC Bhaktapur,Sexual Harassment,Woman,1,Under Investigation,2024
6/1/2024,2023/24,3,Bagmati,Sindhulpalchok,Bahrabise PS,Sexual Harassment,Woman,0,Filed,2024
6/1/2024,2023/24,3,Bagmati,Kavre,Panauti PS,Sexual Harassment,Woman,0,Filed,2024
6/1/2024,2023/24,3,Bagmati,Nuwakot,Nuwakot Sadar PS,Sexual Harassment,Woman,0,Decided,2024
6/1/2024,2023/24,3,Bagmati,Chitwan,Bharatpur PS,Sexual Harassment,Woman,0,Decided,2024
6/1/2024,2023/24,3,Bagmati,Makwanpur,Hetauda PS,Sexual Harassment,Woman,1,Decided,2024
6/1/2024,2023/24,3,Bagmati,Sindhuli,WCSC Sindhuli,Sexual Harassment,Girl-Child,0,Under Investigation,2024
6/1/2024,2023/24,3,Bagmati,Ramechhap,Manthali PS,Sexual Harassment,Woman,1,Filed,2024
6/1/2024,2023/24,4,Gandaki,Syangja,WCSC Syangja,Sexual Harassment,Woman,0,Decided,2024
6/1/2024,2023/24,4,Gandaki,Tanahu,WCSC Damauli,Sexual Harassment,Woman,1,Decided,2024
6/1/2024,2023/24,4,Gandaki,Gorkha,Gorkha Sadar PS,Sexual Harassment,Woman,0,Filed,2024
6/1/2024,2023/24,4,Gandaki,Manang,Manang PS,Sexual Harassment,Woman,0,Decided,2024
6/1/2024,2023/24,4,Gandaki,Mustang,WCSC Jomsom,Sexual Harassment,Woman,0,Decided,2024
6/1/2024,2023/24,4,Gandaki,Baglung,Baglung Sadar PS,Sexual Harassment,Girl-Child,0,Decided,2024
6/1/2024,2023/24,5,Lumbini,Rupandehi,Butwal PS,Sexual Harassment,Woman,1,Decided,2024
6/1/2024,2023/24,5,Lumbini,Kapilvastu,Kapilvastu Sadar PS,Sexual Harassment,Woman,1,Filed,2024
6/1/2024,2023/24,5,Lumbini,Arghakhanchi,WCSC Sandhikharka,Sexual Harassment,Woman,1,Decided,2024
6/1/2024,2023/24,5,Lumbini,Palpa,WCSC Tansen,Sexual Harassment,Girl-Child,1,Decided,2024
6/1/2024,2023/24,5,Lumbini,Nawalparasi (E),WCSC Parasi,Sexual Harassment,Woman,1,Under Investigation,2024
6/1/2024,2023/24,5,Lumbini,Gulmi,WCSC Tamghas,Sexual Harassment,Woman,1,Under Investigation,2024
6/1/2024,2023/24,5,Lumbini,Bardiya,Rajapur PS,Sexual Harassment,Girl-Child,0,Filed,2024
6/1/2024,2023/24,5,Lumbini,Pyuthan,WCSC Pyuthan,Sexual Harassment,Woman,1,Under Investigation,2024
6/1/2024,2023/24,6,Karnali,Humla,Humla PS,Sexual Harassment,Girl-Child,0,Decided,2024
6/1/2024,2023/24,6,Karnali,Jumla,WCSC Khalanga Jumla,Sexual Harassment,Woman,0,Decided,2024
6/1/2024,2023/24,6,Karnali,Kalikot,Kalikot PS,Sexual Harassment,Woman,0,Decided,2024
6/1/2024,2023/24,6,Karnali,Salyan,Bangad Kupinde PS,Sexual Harassment,Woman,0,Under Investigation,2024
6/1/2024,2023/24,6,Karnali,Western Rukum,Musikot PS,Sexual Harassment,Woman,0,Under Investigation,2024
6/1/2024,2023/24,7,Sudurpashchim,Kanchanpur,Krishnapur PS,Sexual Harassment,Woman,1,Under Investigation,2024
6/1/2024,2023/24,7,Sudurpashchim,Bajhang,Bajhang PS,Sexual Harassment,Woman,0,Under Investigation,2024
